"Event_Name","Event_ID","Event_Date","Event_Tour_1","Event_Tour_2","Event_Tour_3","Scrape_Date"
"British Masters supported by Sky Sports",6784,2017-10-01,"european_tour",NA,NA,2018-06-05
"Challenge de España",6785,2017-10-01,"european_challenge",NA,NA,2018-06-05
"TOP Cup Tokai Classic",6786,2017-10-01,"JapanGolfTour",NA,NA,2018-06-05
"Mercuries Taiwan Masters",6787,2017-10-01,"Asian Tour 2018",NA,NA,2018-06-05
"PGM Labuan Championship",6788,2017-10-01,"ADT 2018",NA,NA,2018-06-05
"Caido Series 2017 -  Jeju Open with Hwaeng Group",6789,2017-10-01,"Korean Golf Tour 2",NA,NA,2018-06-05
"GolfUppsala Open",6790,2017-10-01,"NGL Logo",NA,NA,2018-06-05
"Castanea Resort Championship",6791,2017-10-01,"PGT Logo",NA,NA,2018-06-05
"The GOLF CITIZEN Abu Dhabi Open",6792,2017-10-01,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Alfred Dunhill Links Championship",6796,2017-10-08,"european_tour",NA,NA,2018-06-05
"Honma TourWorld Cup",6797,2017-10-08,"JapanGolfTour",NA,NA,2018-06-05
"Yeangder Tournament Players Championship",6798,2017-10-08,"Asian Tour 2018",NA,NA,2018-06-05
"PGM MNRB Championship",6799,2017-10-08,"ADT 2018",NA,NA,2018-06-05
"Race to Himmerland",6800,2017-10-08,"NGL Logo",NA,NA,2018-06-05
"Jordan's AYLA Golf Championship",6801,2017-10-08,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Safeway Open",6802,2017-10-08,"PGA",NA,NA,2018-06-05
"CIMB Classic",6803,2017-10-15,"PGA",NA,NA,2018-06-05
"64 Aberto do Brasil",6804,2017-10-15,"pga_latinoamerica",NA,NA,2018-06-05
"Italian Open",6805,2017-10-15,"european_tour",NA,NA,2018-06-05
"Hainan Open",6806,2017-10-15,"european_challenge",NA,NA,2018-06-05
"Japan Open Golf Championship",6807,2017-10-15,"JapanGolfTour",NA,NA,2018-06-05
"Combiphar Players Championship",6808,2017-10-15,"ADT 2018",NA,NA,2018-06-05
"Alps de Andalucia",6809,2017-10-15,"Alps Golf Tour",NA,NA,2018-06-05
"Tourfinal Kristianstad Åhus Open",6810,2017-10-15,"NGL Logo",NA,NA,2018-06-05
"Vodacom Origins of Golf - Sishen",6811,2017-10-15,"sunshine_tour",NA,NA,2018-06-05
"THE CJ CUP @ NINE BRIDGES",6812,2017-10-22,"PGA",NA,NA,2018-06-05
"Lexus Peru Open presentado por Diners Club",6813,2017-10-22,"pga_latinoamerica",NA,NA,2018-06-05
"Andalucia Valderrama Masters hosted by the Sergio Garcia Foundation",6814,2017-10-22,"european_tour",NA,NA,2018-06-05
"The Foshan Open",6815,2017-10-22,"european_challenge",NA,NA,2018-06-05
"Bridgestone Open",6816,2017-10-22,"JapanGolfTour",NA,NA,2018-06-05
"Macao Open",6817,2017-10-22,"Asian Tour 2018",NA,NA,2018-06-05
"Nexus Risk TSA Group WA Open ",6818,2017-10-22,"AUS Logo2",NA,NA,2018-06-05
"ALPS Tour Grand Final",6819,2017-10-22,"Alps Golf Tour",NA,NA,2018-06-05
"Sahara Kuwait Golf Championship",6820,2017-10-22,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Sanderson Farms Championship",6821,2017-10-29,"PGA",NA,NA,2018-06-05
"WGC - HSBC Champions ",6822,2017-10-29,"WGC",NA,NA,2018-06-05
"Roberto De Vicenzo Punta del Este Open Copa NEC",6823,2017-10-29,"pga_latinoamerica",NA,NA,2018-06-05
"Ras Al Khaimah, 2017 Golf Challenge",6824,2017-10-29,"european_challenge",NA,NA,2018-06-05
"Mynavi ABC Championship",6825,2017-10-29,"JapanGolfTour",NA,NA,2018-06-05
"Isuzu Queensland Open ",6826,2017-10-29,"AUS Logo2",NA,NA,2018-06-05
"Indonesia Open",6827,2017-10-29,"Asian Tour 2018",NA,NA,2018-06-05
"PGM MIDF Championship",6828,2017-10-29,"ADT 2018",NA,NA,2018-06-05
"Tour Championship Amendoeira Golf Resort",6829,2017-10-29,"EPT Logo",NA,NA,2018-06-05
"MENA TOUR Championship",6831,2017-10-29,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Hyundai Insurance KJ CHOI INVITATIONAL",6832,2017-10-29,"Korean Golf Tour 2",NA,NA,2018-06-05
"Sun Sibaya Challenge",6834,2017-10-29,"sunshine_tour",NA,NA,2018-06-05
"Shriners Hospitals for Children Open",6835,2017-11-05,"PGA",NA,NA,2018-06-05
"Turkish Airlines Open",6836,2017-11-05,"european_tour",NA,NA,2018-06-05
"NBO Golf Classic Grand Final",6837,2017-11-05,"european_challenge",NA,NA,2018-06-05
"HEIWA PGM CHAMPIONSHIP",6838,2017-11-05,"JapanGolfTour",NA,NA,2018-06-05
"Panasonic Open India",6839,2017-11-05,"Asian Tour 2018",NA,NA,2018-06-05
"Vodacom Origins of Golf Final",6840,2017-11-05,"sunshine_tour",NA,NA,2018-06-05
"Caido Series 2017 Tour Championship with Sol Moro CC",6841,2017-11-05,"Korean Golf Tour 2",NA,NA,2018-06-05
"OHL Classic at Mayakoba ",6842,2017-11-12,"PGA",NA,NA,2018-06-05
"Nedbank Golf Challenge hosted by Gary Player",6843,2017-11-12,"european_tour",NA,NA,2018-06-05
"Mitsui Sumitomo VISA Taiheiyo Masters",6844,2017-11-12,"JapanGolfTour",NA,NA,2018-06-05
"Resorts World Manila Masters",6845,2017-11-12,"Asian Tour 2018",NA,NA,2018-06-05
"NEC Argentina Classic ",6846,2017-11-12,"pga_latinoamerica",NA,NA,2018-06-05
"Defence Raya Golf Championship",6847,2017-11-05,"ADT 2018",NA,NA,2018-06-05
"DP World Tour Championship",6848,2017-11-19,"european_tour",NA,NA,2018-06-05
"The RSM Classic ",6849,2017-11-19,"PGA",NA,NA,2018-06-05
"112 VISA Open de Argentina presentado por Macro",6850,2017-11-19,"pga_latinoamerica",NA,NA,2018-06-05
"Dunlop Phoenix Tournament",6851,2017-11-19,"JapanGolfTour",NA,NA,2018-06-05
"NSW Open Championship ",6852,2017-11-19,"AUS Logo2",NA,NA,2018-06-05
"UBS Hong Kong Open",6853,2017-11-26,"Asian Tour 2018","european_tour",NA,2018-06-05
"Casio World Open",6854,2017-11-26,"JapanGolfTour",NA,NA,2018-06-05
"Emirates Australian Open",6855,2017-11-26,"AUS Logo2",NA,NA,2018-06-05
"PGM GlobalOne Championship",6856,2017-11-26,"ADT 2018",NA,NA,2018-06-05
"Hero World Challenge",6860,2017-12-03,"PGA",NA,NA,2018-06-05
"Golf Nippon Series JT Cup",6862,2017-12-03,"JapanGolfTour",NA,NA,2018-06-05
"Australian PGA Championship",6863,2017-12-03,"AUS Logo2","european_tour",NA,2018-06-05
"Shell Championship",6864,2017-12-03,"pga_latinoamerica",NA,NA,2018-06-05
"Joburg Open",6866,2017-12-10,"sunshine_tour","Asian Tour 2018","european_tour",2018-06-05
"Thongchai Jaidee Foundation",6867,2017-12-10,"ADT 2018",NA,NA,2018-06-05
"AfrAsia Bank Mauritius Open",6868,2017-12-03,"sunshine_tour","Asian Tour 2018","european_tour",2018-06-05
"KG S&H City Asian Golf Championship",6869,2017-12-03,"Asian Tour 2018",NA,NA,2018-06-05
"Indonesian Masters",6872,2017-12-17,"Asian Tour 2018",NA,NA,2018-06-05
"Boonchu Ruangkit Championship",6873,2017-12-24,"ADT 2018",NA,NA,2018-06-05
"Sentry Tournament of Champions",6874,2018-01-07,"PGA",NA,NA,2018-06-05
"Sony Open in Hawaii",6875,2018-01-14,"PGA",NA,NA,2018-06-05
"BMW SA Open hosted by the City of Ekurhuleni",6876,2018-01-14,"sunshine_tour","european_tour",NA,2018-06-05
"REBEL Sport Masters",6877,2018-01-14,"AUS Logo2",NA,NA,2018-06-05
"CareerBuilder Challenge",6880,2018-01-21,"PGA",NA,NA,2018-06-05
"The Bahamas Great Exuma Classic at Sandals Emerald Bay",6881,2018-01-21,"webcom",NA,NA,2018-06-05
"Abu Dhabi HSBC Championship presented by EGA",6882,2018-01-21,"european_tour",NA,NA,2018-06-05
"SMBC Singapore Open",6883,2018-01-21,"Asian Tour 2018","JapanGolfTour",NA,2018-06-05
"Red Sea Egyptian Classic",6884,2018-01-21,"PGT Logo",NA,NA,2018-06-05
"Farmers Insurance Open",6885,2018-01-28,"PGA",NA,NA,2018-06-05
"The Bahamas Great Abaco Classic at The Abaco Club ",6886,2018-01-28,"webcom",NA,NA,2018-06-05
"Omega Dubai Desert Classic",6887,2018-01-28,"european_tour",NA,NA,2018-06-05
"	Leopalace21 Myanmar Open",6888,2018-01-28,"Asian Tour 2018","JapanGolfTour",NA,2018-06-05
"PGM Darulaman Championship",6889,2018-01-28,"ADT 2018",NA,NA,2018-06-05
"Red Sea Ain Sokhna Classic",6890,2018-01-28,"PGT Logo",NA,NA,2018-06-05
"Waste Management Phoenix Open",6891,2018-02-04,"PGA",NA,NA,2018-06-05
"Panama Championship",6892,2018-02-04,"webcom",NA,NA,2018-06-05
"Maybank Championship",6893,2018-02-04,"Asian Tour 2018","european_tour",NA,2018-06-05
"Oates Vic Open",6894,2018-02-04,"AUS Logo2",NA,NA,2018-06-05
"AT&T Pebble Beach Pro-Am",6895,2018-02-11,"PGA",NA,NA,2018-06-05
"Club Colombia Championship ",6896,2018-02-11,"webcom",NA,NA,2018-06-05
"ISPS Handa World Super 6 Perth",6897,2018-02-11,"AUS Logo2","Asian Tour 2018","european_tour",2018-06-05
"Eye of Africa PGA Championship",6898,2018-02-11,"sunshine_tour",NA,NA,2018-06-05
"Open Prestigia",6899,2018-02-11,"PGT Logo",NA,NA,2018-06-05
"Open Casa Green Golf",6900,2018-02-11,"PGT Logo",NA,NA,2018-06-05
"Genesis Open ",6901,2018-02-18,"PGA",NA,NA,2018-06-05
"NBO Oman Open",6902,2018-02-18,"european_tour",NA,NA,2018-06-05
"Coca-Cola QLD PGA Championship ",6903,2018-02-18,"AUS Logo2",NA,NA,2018-06-05
"Dimension Data Pro-Am",6904,2018-02-18,"sunshine_tour",NA,NA,2018-06-05
"Ein Bay Open",6905,2018-02-18,"Alps Golf Tour",NA,NA,2018-06-05
"Mediter Real Estate Masters",6906,2018-02-18,"NGL Logo",NA,NA,2018-06-05
"The Honda Classic",6907,2018-02-25,"PGA",NA,NA,2018-06-05
"Horizon Golf NZ PGA Championship",6908,2018-02-25,"AUS Logo2",NA,NA,2018-06-05
"Cape Town Open presented by Sun International",6909,2018-02-25,"sunshine_tour",NA,NA,2018-06-05
"Commercial Bank Qatar Masters",6910,2018-02-25,"european_tour",NA,NA,2018-06-05
"Red Sea Little Venice Open",6911,2018-02-25,"Alps Golf Tour",NA,NA,2018-06-05
"PGA Catalunya Resort Championship",6912,2018-02-25,"NGL Logo",NA,NA,2018-06-05
"WGC - Mexico Championship",6913,2018-03-04,"WGC",NA,NA,2018-06-05
"Tshwane Open",6914,2018-03-04,"sunshine_tour","european_tour",NA,2018-06-05
"ISPS HANDA New Zealand Open",6915,2018-03-04,"AUS Logo2","Asian Tour 2018",NA,2018-06-05
"Lumine Lakes Open",6918,2018-03-04,"NGL Logo",NA,NA,2018-06-05
"Lumine Hills Open",6919,2018-03-04,"NGL Logo",NA,NA,2018-06-05
"Open Madaef",6920,2018-03-04,"PGT Logo",NA,NA,2018-06-05
"Valspar Championship",6921,2018-03-11,"PGA",NA,NA,2018-06-05
"El Bosque Mexico Championship by Innova",6922,2018-03-11,"webcom",NA,NA,2018-06-05
"Hero Indian Open",6923,2018-03-11,"Asian Tour 2018","european_tour",NA,2018-06-05
"Richard Mille Brunei Championships",6924,2018-03-11,"ADT 2018",NA,NA,2018-06-05
"Shenzhou Peninsula Classic",6925,2018-03-11,"China Tour-CGA 2018",NA,NA,2018-06-05
"Arnold Palmer Invitational presented by Mastercard",6926,2018-03-18,"PGA",NA,NA,2018-06-05
"Guatemala Stella Artois Open",6927,2018-03-18,"pga_latinoamerica",NA,NA,2018-06-05
"Chengdu Championship",6928,2018-03-18,"PGA Tour China Logo",NA,NA,2018-06-05
"The Tour Championship",6929,2018-03-18,"sunshine_tour",NA,NA,2018-06-05
"WGC - Dell Technologies Match Play",6930,2018-03-25,"WGC",NA,NA,2018-06-05
"Chitimacha Louisiana Open presented by NACHER",6932,2018-03-25,"webcom",NA,NA,2018-06-05
"59 Abierto Mexicano de Golf",6933,2018-03-25,"pga_latinoamerica",NA,NA,2018-06-05
"Chongqing Championship",6934,2018-03-25,"PGA Tour China Logo",NA,NA,2018-06-05
"Barclays Kenya Open",6935,2018-03-25,"european_challenge",NA,NA,2018-06-05
"OB Golf Invitational",6936,2018-03-25,"ADT 2018",NA,NA,2018-06-05
"Corales Puntacana Resort & Club Championship",6937,2018-03-25,"PGA",NA,NA,2018-06-05
"Houston Open",6938,2018-04-01,"PGA",NA,NA,2018-06-05
"Savannah Golf Championship",6939,2018-04-01,"webcom",NA,NA,2018-06-05
"Bo Ao Open",6940,2018-04-01,"China Tour-CGA 2018",NA,NA,2018-06-05
"Open Ocean",6941,2018-04-01,"PGT Logo",NA,NA,2018-06-05
"Open Tazegzout",6942,2018-04-01,"PGT Logo",NA,NA,2018-06-05
"Masters Tournament",6943,2018-04-08,"Major Combo 2",NA,NA,2018-06-05
"PGM Johor Championship",6944,2018-04-08,"ADT 2018",NA,NA,2018-06-05
"Open Royal Golf Anfa Mohammedia",6945,2018-04-08,"PGT Logo",NA,NA,2018-06-05
"RBC Heritage",6946,2018-04-15,"PGA",NA,NA,2018-06-05
"87 Abierto OSDE del Centro presentado por FiberCorp",6947,2018-04-15,"pga_latinoamerica",NA,NA,2018-06-05
"Open de Espana",6948,2018-04-15,"european_tour",NA,NA,2018-06-05
"Token Homemate Cup",6949,2018-04-15,"JapanGolfTour",NA,NA,2018-06-05
"Obidos International Open",6950,2018-04-15,"Alps Golf Tour",NA,NA,2018-06-05
"Zanaco Masters",6951,2018-04-15,"sunshine_tour",NA,NA,2018-06-05
"Belt & Road Colorful Yunnan Open",6952,2018-04-15,"european_challenge","China Tour-CGA 2018",NA,2018-06-05
"Valero Texas Open",6953,2018-04-22,"PGA",NA,NA,2018-06-05
"North Mississippi Classic",6954,2018-04-22,"webcom",NA,NA,2018-06-05
"Molino Cañuelas Championship",6955,2018-04-22,"pga_latinoamerica",NA,NA,2018-06-05
"Trophee Hassan II",6956,2018-04-22,"european_tour",NA,NA,2018-06-05
"Panasonic Open Championship",6957,2018-04-22,"Asian Tour 2018","JapanGolfTour",NA,2018-06-05
"Zimbabwe Open",6958,2018-04-22,"sunshine_tour",NA,NA,2018-06-05
"The 14th Dongbu Insurance Promy Open",6959,2018-04-22,"Korean Golf Tour 2",NA,NA,2018-06-05
"Big Easy Challenge 1 - Silver Lakes",6960,2018-04-22,"Big Easy Tour",NA,NA,2018-06-05
"Colorful Yunnan Classic",6961,2018-04-22,"China Tour-CGA 2018",NA,NA,2018-06-05
"United Leasing & Finance Championship",6962,2018-04-29,"webcom",NA,NA,2018-06-05
"Volvo China Open",6963,2018-04-29,"Asian Tour 2018","european_tour",NA,2018-06-05
"Turkish Airlines Challenge",6964,2018-04-29,"european_challenge",NA,NA,2018-06-05
"The Crowns",6965,2018-04-29,"JapanGolfTour",NA,NA,2018-06-05
"SP PNG Golf Open ",6966,2018-04-29,"AUS Logo2",NA,NA,2018-06-05
"BTI Open",6967,2018-04-29,"ADT 2018",NA,NA,2018-06-05
"Mopani Redpath Zambia Open 2018",6968,2018-04-29,"sunshine_tour",NA,NA,2018-06-05
"Bravo Tours Open - by Visit Tønder",6970,2018-04-29,"NGL Logo",NA,NA,2018-06-05
"Haugschlag NÖ Open",6971,2018-04-29,"PGT Logo",NA,NA,2018-06-05
"Wells Fargo Championship",6972,2018-05-06,"PGA",NA,NA,2018-06-05
"BMW Jamaica Classic",6973,2018-05-06,"pga_latinoamerica",NA,NA,2018-06-05
"Changsha Championship",6974,2018-05-06,"PGA Tour China Logo",NA,NA,2018-06-05
"Challenge de España",6975,2018-05-06,"european_challenge",NA,NA,2018-06-05
"PGM Penang Championship",6976,2018-05-06,"ADT 2018",NA,NA,2018-06-05
"Willis Towers Watson Masters, by Egekilde",6977,2018-05-06,"NGL Logo",NA,NA,2018-06-05
"The 37th GS Caltex Maekyung Open Golf Championship",6978,2018-05-06,"Asian Tour 2018","Korean Golf Tour 2",NA,2018-06-05
"THE PLAYERS Championship",6979,2018-05-13,"PGA",NA,NA,2018-06-05
"Knoxville Open",6980,2018-05-13,"webcom",NA,NA,2018-06-05
"Costa Rica Classic",6981,2018-05-13,"pga_latinoamerica",NA,NA,2018-06-05
"Haikou Championship",6982,2018-05-13,"PGA Tour China Logo",NA,NA,2018-06-05
"Rocco Forte Sicilian Open",6983,2018-05-13,"european_tour",NA,NA,2018-06-05
"56º Open de Portugal @ Morgado Golf Resort",6984,2018-05-13,"european_challenge",NA,NA,2018-06-05
"Japan PGA Championship",6985,2018-05-13,"JapanGolfTour",NA,NA,2018-06-05
"TX Civil & Logistics WA PGA Championship",6986,2018-05-13,"AUS Logo2",NA,NA,2018-06-05
"AB Bank Bangladesh Open",6987,2018-05-13,"Asian Tour 2018",NA,NA,2018-06-05
"Singha Laguna Phuket Open",6988,2018-05-13,"ADT 2018",NA,NA,2018-06-05
"Master of the Monster",6990,2018-05-13,"NGL Logo",NA,NA,2018-06-05
"EXTEC Trophy 2018 by ATOMIC DRINKS",6991,2018-05-13,"PGT Logo",NA,NA,2018-06-05
"Investec Royal Swazi Open",6992,2018-05-13,"sunshine_tour",NA,NA,2018-06-05
"AT&T Byron Nelson",6993,2018-05-20,"PGA",NA,NA,2018-06-11
"BMW Charity Pro-Am presented by SYNNEX Corporation",6994,2018-05-20,"webcom",NA,NA,2018-06-11
"Puerto Plata DR Open ",6995,2018-05-20,"pga_latinoamerica",NA,NA,2018-06-11
"Belgian Knockout",6996,2018-05-20,"european_tour",NA,NA,2018-06-11
"Andalucia - Costa de Sol Match Play 9",6997,2018-05-20,"european_challenge",NA,NA,2018-06-11
"Kansai Open Golf Championship",6998,2018-05-20,"JapanGolfTour",NA,NA,2018-06-11
"Asia-Pacific Classic",6999,2018-05-20,"Asian Tour 2018","China Tour-CGA 2018",NA,2018-06-11
"Lombard Insurance Classic",7000,2018-05-20,"sunshine_tour",NA,NA,2018-06-11
"Big Easy Challenge 2 - Modderfontein ",7001,2018-05-20,"Big Easy Tour",NA,NA,2018-06-11
"The Motocaddy Masters",7002,2018-05-20,"EPT Logo",NA,NA,2018-06-11
"Stora Hotellet Bryggan Fjällbacka Open",7003,2018-05-20,"NGL Logo",NA,NA,2018-06-11
"SK Telecom Open",7004,2018-05-20,"Korean Golf Tour 2",NA,NA,2018-06-11
"Fort Worth Invitational",7005,2018-05-27,"PGA",NA,NA,2018-07-03
"Nashville Golf Open Benefitting the Snedeker Foundation",7006,2018-05-27,"webcom",NA,NA,2018-07-03
"BMW PGA CHAMPIONSHIP",7007,2018-05-27,"european_tour",NA,NA,2018-07-03
"D+D REAL Czech Challenge",7008,2018-05-27,"european_challenge",NA,NA,2018-07-03
"Gate Way To The Open Mizuno Open at The Royal GC",7009,2018-05-27,"JapanGolfTour",NA,NA,2018-07-03
"Betagro Championship",7010,2018-05-27,"ADT 2018",NA,NA,2018-07-03
"Big Easy Challenge 3 - State Mines",7011,2018-05-27,"Big Easy Tour",NA,NA,2018-07-03
"Gosser Open",7012,2018-05-27,"Alps Golf Tour",NA,NA,2018-07-03
"Genesis Championship",7013,2018-05-27,"Korean Golf Tour 2",NA,NA,2018-07-03
"Pärnu Bay Golf Links Challenge",7014,2018-05-27,"NGL Logo",NA,NA,2018-07-03
"the Memorial Tournament presented by Nationwide",7015,2018-06-03,"PGA",NA,NA,2018-07-03
"Rex Hospital Open",7016,2018-06-03,"webcom",NA,NA,2018-07-03
"Freedom 55 Financial Open",7017,2018-06-03,"CAN3",NA,NA,2018-07-03
"Quito Open presentado por Diners Club",7018,2018-06-03,"pga_latinoamerica",NA,NA,2018-07-03
"Italian Open",7019,2018-06-03,"european_tour",NA,NA,2018-07-03
"Swiss Challenge presented by Association Suisse de Golf",7020,2018-06-03,"european_challenge",NA,NA,2018-07-03
"JGT Championship Mori Building Cup Shishido Hills",7021,2018-06-03,"JapanGolfTour",NA,NA,2018-07-03
"Open de Saint Francois Region Guadeloupe",7022,2018-06-03,"Alps Golf Tour",NA,NA,2018-07-03
"The Matchroom Sport Championship",7023,2018-06-03,"EPT Logo",NA,NA,2018-07-03
"KB Finance LIIV Championship",7024,2018-06-03,"Korean Golf Tour 2",NA,NA,2018-07-03
"Jyske Bank PGA Championship",7025,2018-06-03,"NGL Logo",NA,NA,2018-07-03
"Raiffeisen Pro Golf Tour St. Pölten 2018 presented by Elation Travel",7026,2018-06-03,"PGT Logo",NA,NA,2018-07-03
"FedEx St. Jude Classic",7027,2018-06-10,"PGA",NA,NA,2018-07-03
"Rust-Oleum Championship",7028,2018-06-10,"webcom",NA,NA,2018-07-03
"Bayview Place DCBank Open presented by Times Colonist",7029,2018-06-10,"CAN3",NA,NA,2018-07-03
"Guilin Championship",7030,2018-06-10,"PGA Tour China Logo",NA,NA,2018-07-03
"Shot Clock Masters",7031,2018-06-10,"european_tour",NA,NA,2018-07-03
"KPMG Trophy",7032,2018-06-10,"european_challenge",NA,NA,2018-07-03
"Sun City Challenge",7033,2018-06-10,"sunshine_tour",NA,NA,2018-07-03
"Thailand Open",7034,2018-06-10,"Asian Tour 2018",NA,NA,2018-07-03
"The PDC Golf Championship",7035,2018-06-10,"EPT Logo",NA,NA,2018-07-03
"PGA Championship hosted by Ingelsta Kalkon",7036,2018-06-10,"NGL Logo",NA,NA,2018-07-03
"Big Easy Challenge 4 - Randpark",7037,2018-06-10,"Big Easy Tour",NA,NA,2018-07-03
"Descente Korea Munsingwear Matchplay",7038,2018-06-10,"Korean Golf Tour 2",NA,NA,2018-07-03
"Bupa Match Play",7039,2018-06-10,"pga_latinoamerica",NA,NA,2018-07-03
"U.S. Open",7040,2018-06-17,"Major Combo 2",NA,NA,2018-07-11
"GolfBC Championship",7041,2018-06-17,"CAN3",NA,NA,2018-07-11
"Kunming Championship",7042,2018-06-17,"PGA Tour China Logo",NA,NA,2018-07-11
"Hauts de France Golf Open",7043,2018-06-17,"european_challenge",NA,NA,2018-07-11
"Alps de Andalucia",7044,2018-06-17,"Alps Golf Tour",NA,NA,2018-07-11
"KEB Hana Bank Invitational",7045,2018-06-17,"Korean Golf Tour 2",NA,NA,2018-07-11
"Eagle Orchid Scottish Masters",7046,2018-06-17,"EPT Logo",NA,NA,2018-07-11
"The 12 Twelve Championship - by Thisted Forsikring",7047,2018-06-17,"NGL Logo",NA,NA,2018-07-11
"Travelers Championship",7048,2018-06-24,"PGA",NA,NA,2018-07-16
"Wichita Open Supporting Wichita's Youth",7049,2018-06-24,"webcom",NA,NA,2018-07-16
"Lethbridge Paradise Canyon Open",7050,2018-06-24,"CAN3",NA,NA,2018-07-16
"BMW International Open",7051,2018-06-24,"european_tour",NA,NA,2018-07-16
"SSE Scottish Hydro Challenge hosted by Macdonald Hotels & Resorts",7052,2018-06-24,"european_challenge",NA,NA,2018-07-16
"Dunlop SRIXON Fukushima Open",7053,2018-06-24,"JapanGolfTour",NA,NA,2018-07-16
"Kolon Korea Open Golf Championship",7054,2018-06-24,"Asian Tour 2018","Korean Golf Tour 2",NA,2018-07-16
"Open International de La Mirabelle D'or",7055,2018-06-24,"Alps Golf Tour",NA,NA,2018-07-16
"Jessie May World Snooker Championship",7056,2018-06-24,"EPT Logo",NA,NA,2018-07-16
"Gamle Fredrikstad Open",7057,2018-06-24,"NGL Logo",NA,NA,2018-07-16
"McNeill Open 2018 sponsored by KUHN Maßkonfektion",7058,2018-06-24,"PGT Logo",NA,NA,2018-07-16
"Quicken Loans National",7059,2018-07-01,"PGA",NA,NA,2018-07-23
"Lincoln Land Championship presented by LRS",7060,2018-07-01,"webcom",NA,NA,2018-07-23
"HNA Open de France",7061,2018-07-01,"european_tour",NA,NA,2018-07-23
"Made in Denmark Challenge presented by Ejner Hessel",7062,2018-07-01,"european_challenge",NA,NA,2018-07-23
"Queen's Cup presented by Bangchak",7063,2018-07-01,"Asian Tour 2018",NA,NA,2018-07-23
"The 61st KPGA Championship with A-ONE CC",7064,2018-07-01,"Korean Golf Tour 2",NA,NA,2018-07-23
"Open la Pinetina - Memorial Giorgio Bordoni",7065,2018-07-01,"Alps Golf Tour",NA,NA,2018-07-23
"The Cumberwell Park Championship",7066,2018-07-01,"EPT Logo",NA,NA,2018-07-23
"Polish Open",7067,2018-07-01,"PGT Logo",NA,NA,2018-07-23
"Big Easy Challenge - Killarney",7068,2018-07-01,"Big Easy Tour",NA,NA,2018-07-23
"SM Match",7069,2018-07-01,"NGL Logo",NA,NA,2018-07-23
"A Military Tribute at The Greenbrier",7070,2018-07-08,"PGA",NA,NA,2018-07-30
"LECOM Health Challenge",7071,2018-07-08,"webcom",NA,NA,2018-07-30
"Windsor Championship",7072,2018-07-08,"CAN3",NA,NA,2018-07-30
"Dubai Duty Free Irish Open Hosted by the Rory Foundation",7073,2018-07-08,"european_tour",NA,NA,2018-07-30
"Prague Golf Challenge",7074,2018-07-08,"european_challenge",NA,NA,2018-07-30
"Shigeo Nagashima Invitational SEGA SAMMY Cup",7075,2018-07-08,"JapanGolfTour",NA,NA,2018-07-30
"Sarawak Championship",7076,2018-07-08,"Asian Tour 2018",NA,NA,2018-07-30
"Big Easy Challenge 6 - Centurion",7078,2018-07-08,"Big Easy Tour",NA,NA,2018-07-30
"St Malo Golf Open",7079,2018-07-08,"Alps Golf Tour",NA,NA,2018-07-30
